run_id,mutation_scalar,use_ecm,valley_reaper,valley_capacity,slots_per_peak,seed,generations_run,final_peaks_colonized,time_to_blanket,per_peak_convergence,colonization_source,occupancy_distribution,extinction_gen,pre_extinction_peaks_colonized
s1.0_ecm0_random_vc200_sl10_02,1.0,0,random,200,10,3749517255,500,0,,{},{},"{""3"": 10, ""1"": 10, ""4"": 10, ""0"": 10, ""2"": 10}",,
s0.5_ecm0_random_vc200_sl10_03,0.5,0,random,200,10,108496328,500,0,,{},{},"{""3"": 10, ""1"": 10, ""2"": 10, ""0"": 10, ""4"": 10}",,
s0.5_ecm1_random_vc200_sl10_01,0.5,1,random,200,10,1185485465,500,0,,{},{},"{""3"": 10, ""1"": 10, ""2"": 10, ""4"": 10, ""0"": 10}",,
s0.5_ecm1_random_vc200_sl10_02,0.5,1,random,200,10,2260772534,500,0,,{},{},"{""3"": 10, ""4"": 10, ""1"": 10, ""2"": 10, ""0"": 10}",,
s0.5_ecm1_random_vc200_sl10_00,0.5,1,random,200,10,670397621,500,0,,{},{},"{""3"": 10, ""1"": 10, ""2"": 10, ""0"": 10, ""4"": 10}",,
s1.0_ecm0_random_vc200_sl10_03,1.0,0,random,200,10,4292668816,500,0,,{},{},"{""3"": 10, ""0"": 10, ""2"": 10, ""1"": 10, ""4"": 10}",,
s0.5_ecm1_random_vc200_sl10_03,0.5,1,random,200,10,24324683,500,0,,{},{},"{""3"": 10, ""1"": 10, ""2"": 10, ""4"": 10, ""0"": 10}",,
s0.5_ecm0_random_vc200_sl10_04,0.5,0,random,200,10,4130667392,500,0,,{},{},"{""3"": 10, ""1"": 10, ""4"": 10, ""2"": 10, ""0"": 10}",,
s1.0_ecm0_random_vc200_sl10_04,1.0,0,random,200,10,2906694064,500,0,,{},{},"{""3"": 10, ""0"": 10, ""1"": 10, ""2"": 10, ""4"": 10}",,
s0.5_ecm0_random_vc200_sl10_05,0.5,0,random,200,10,3572355357,500,0,,{},{},"{""3"": 10, ""1"": 10, ""2"": 10, ""0"": 10, ""4"": 10}",,
s0.5_ecm1_random_vc200_sl10_04,0.5,1,random,200,10,3941796911,500,1,,"{""0"": 348}","{""0"": ""in_situ""}","{""3"": 10, ""1"": 10, ""2"": 10, ""4"": 10, ""0"": 10}",,
