run_id,mutation_scalar,use_ecm,valley_reaper,valley_capacity,slots_per_peak,seed,generations_run,final_peaks_colonized,time_to_blanket,per_peak_convergence,colonization_source,occupancy_distribution,extinction_gen,pre_extinction_peaks_colonized
s0.5_ecm1_top_fitness_vc200_sl10_13,0.5,1,top_fitness,200,10,2660308068,1000,1,,"{""1"": 838}","{""1"": ""valley""}","{""3"": 10, ""0"": 10, ""1"": 10, ""2"": 10}",250,0
s1.0_ecm0_top_fitness_vc200_sl10_14,1.0,0,top_fitness,200,10,199369372,1000,1,,"{""3"": 757}","{""3"": ""valley""}","{""3"": 10, ""1"": 10, ""0"": 10, ""2"": 10, ""4"": 10}",250,0
s0.5_ecm0_top_fitness_vc200_sl10_15,0.5,0,top_fitness,200,10,1288131866,1000,1,,"{""4"": 455}","{""4"": ""in_situ""}","{""3"": 10, ""1"": 10, ""0"": 10, ""2"": 10, ""4"": 10}",250,1
s1.0_ecm1_top_fitness_vc200_sl10_12,1.0,1,top_fitness,200,10,2443967394,1000,1,,"{""1"": 990}","{""1"": ""valley""}","{""3"": 10, ""0"": 10, ""1"": 10, ""2"": 10}",250,1
s0.5_ecm1_top_fitness_vc200_sl10_14,0.5,1,top_fitness,200,10,4240007392,1000,1,,"{""2"": 781}","{""2"": ""in_situ""}","{""1"": 10, ""3"": 10, ""0"": 10, ""4"": 10, ""2"": 10}",250,0
s1.0_ecm0_top_fitness_vc200_sl10_15,1.0,0,top_fitness,200,10,1524424374,1000,1,,"{""4"": 767}","{""4"": ""valley""}","{""3"": 10, ""2"": 10, ""1"": 10, ""0"": 10, ""4"": 10}",250,0
s0.5_ecm0_top_fitness_vc200_sl10_16,0.5,0,top_fitness,200,10,3219222497,1000,1,,"{""0"": 393}","{""0"": ""valley""}","{""3"": 10, ""0"": 10, ""1"": 10, ""4"": 10, ""2"": 10}",250,1
s0.5_ecm1_top_fitness_vc200_sl10_15,0.5,1,top_fitness,200,10,292693018,1000,1,,"{""2"": 822}","{""2"": ""in_situ""}","{""3"": 10, ""4"": 10, ""2"": 10, ""1"": 10, ""0"": 10}",250,0
s1.0_ecm1_top_fitness_vc200_sl10_13,1.0,1,top_fitness,200,10,2105060248,1000,0,,{},{},"{""3"": 10, ""0"": 10, ""1"": 10, ""2"": 10, ""4"": 10}",250,1
s1.0_ecm0_top_fitness_vc200_sl10_16,1.0,0,top_fitness,200,10,2352530293,1000,0,,{},{},"{""3"": 10, ""2"": 10, ""1"": 10, ""0"": 10, ""4"": 10}",250,0
s0.5_ecm0_top_fitness_vc200_sl10_17,0.5,0,top_fitness,200,10,1337573619,1000,1,,"{""2"": 854}","{""2"": ""in_situ""}","{""3"": 10, ""1"": 10, ""0"": 10, ""2"": 10, ""4"": 10}",250,0
s0.5_ecm1_top_fitness_vc200_sl10_16,0.5,1,top_fitness,200,10,3875048321,1000,2,,"{""0"": 392, ""1"": 965}","{""0"": ""valley"", ""1"": ""in_situ""}","{""3"": 10, ""1"": 10, ""0"": 10, ""2"": 10, ""4"": 10}",250,0
